age,fnlwgt,education,educational-num,marital-status,occupation,relationship,capital-gain,capital-loss,hours-per-week,native-country,income,Amer-Indian-Eskimo,Asian-Pac-Islander,Black,Other,White,Female,Male,?,Federal-gov,Local-gov,Never-worked,Private,Self-emp-inc,Self-emp-not-inc,State-gov,Without-pay
27,57052,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,2885,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
25,266600,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,3137,0,40,United-States,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
49,175958,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,0,46,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
27,217848,12th,8,Married-civ-spouse,Adm-clerical,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
38,234891,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,0,0,40,United-States,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
34,421200,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
26,213383,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
40,153372,Some-college,10,Married-civ-spouse,Sales,Husband,0,0,50,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
58,213975,Assoc-voc,11,Widowed,Prof-specialty,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
39,164866,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,0,0,42,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
29,250967,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
48,224474,Some-college,10,Divorced,Exec-managerial,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
43,198330,Masters,14,Widowed,Prof-specialty,Unmarried,0,0,37,United-States,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
48,395368,Some-college,10,Divorced,Handlers-cleaners,Other-relative,0,0,40,United-States,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
52,127749,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,0,0,50,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
36,175759,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,7298,0,50,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
25,31350,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,0,0,60,England,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
49,459556,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,0,0,50,United-States,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
31,507875,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,0,0,43,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
63,177832,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,0,0,80,United-States,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
30,209900,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
54,105638,9th,5,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
37,259882,Assoc-voc,11,Never-married,Sales,Unmarried,0,0,6,United-States,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
56,184553,10th,6,Divorced,Craft-repair,Not-in-family,0,0,56,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
69,230417,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,0,0,40,China,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
20,227491,HS-grad,9,Never-married,Sales,Not-in-family,0,0,25,United-States,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
46,112320,Bachelors,13,Divorced,Exec-managerial,Not-in-family,0,0,50,United-States,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
19,115248,Some-college,10,Never-married,Adm-clerical,Not-in-family,0,0,40,Vietnam,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
25,145434,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,0,0,25,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
46,269045,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,0,0,40,United-States,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
61,84587,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
22,229456,Some-college,10,Never-married,Adm-clerical,Own-child,0,0,35,United-States,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
51,29937,HS-grad,9,Widowed,?,Not-in-family,0,0,20,United-States,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
23,206129,Assoc-voc,11,Never-married,Craft-repair,Unmarried,0,0,40,United-States,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
20,42279,Some-college,10,Never-married,Other-service,Own-child,0,0,30,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
40,123306,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,0,0,45,United-States,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
45,125194,11th,7,Never-married,Machine-op-inspct,Not-in-family,0,0,40,United-States,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
45,32172,Some-college,10,Never-married,Farming-fishing,Not-in-family,0,0,50,United-States,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
40,77357,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
53,77927,5th-6th,3,Never-married,Handlers-cleaners,Other-relative,0,0,50,Philippines,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
30,97281,Some-college,10,Separated,?,Not-in-family,0,0,60,United-States,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
56,53366,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
21,362589,Bachelors,13,Never-married,Other-service,Own-child,0,0,20,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
31,351141,HS-grad,9,Married-civ-spouse,Tech-support,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
37,415847,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
22,235733,HS-grad,9,Never-married,Other-service,Not-in-family,0,0,45,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
31,147270,Some-college,10,Never-married,Adm-clerical,Own-child,0,0,35,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
22,291979,11th,7,Separated,Craft-repair,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
48,121253,Bachelors,13,Married-spouse-absent,Sales,Unmarried,0,2472,70,United-States,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
45,256367,12th,8,Divorced,Farming-fishing,Not-in-family,0,0,40,United-States,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
26,188767,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
31,103651,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,0,0,45,United-States,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58,197642,Some-college,10,Never-married,Adm-clerical,Not-in-family,0,0,39,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
22,310152,Some-college,10,Never-married,Protective-serv,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
26,44308,Bachelors,13,Never-married,Tech-support,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
78,167336,HS-grad,9,Married-civ-spouse,?,Husband,0,0,16,United-States,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
33,292217,HS-grad,9,Divorced,Protective-serv,Unmarried,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
31,152351,Assoc-voc,11,Married-civ-spouse,Sales,Husband,0,0,48,United-States,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
29,225024,HS-grad,9,Divorced,Craft-repair,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
49,36177,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,0,45,United-States,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
31,142675,Some-college,10,Never-married,Exec-managerial,Own-child,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
58,119558,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,0,0,50,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
54,230919,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,7688,0,60,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
17,67444,11th,7,Never-married,Other-service,Other-relative,0,0,20,United-States,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
31,178623,Bachelors,13,Never-married,Prof-specialty,Not-in-family,14084,0,60,United-States,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
53,33795,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
20,210444,Some-college,10,Never-married,Prof-specialty,Own-child,0,0,25,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
41,196456,Masters,14,Never-married,Prof-specialty,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
35,308691,Masters,14,Married-civ-spouse,Machine-op-inspct,Husband,0,0,48,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
70,282642,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,0,2174,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
37,216473,10th,6,Married-civ-spouse,Craft-repair,Husband,0,0,30,United-States,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
61,40269,Some-college,10,Married-civ-spouse,Sales,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
33,91666,12th,8,Divorced,Exec-managerial,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
68,145638,Some-college,10,Divorced,Sales,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
56,192845,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,0,1887,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
34,135785,Bachelors,13,Never-married,Prof-specialty,Not-in-family,0,0,36,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
47,32825,Some-college,10,Married-civ-spouse,Sales,Husband,0,0,60,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
32,73498,7th-8th,4,Divorced,Other-service,Unmarried,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
42,304605,Some-college,10,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
52,357596,Some-college,10,Married-civ-spouse,Sales,Husband,0,0,48,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
20,221955,5th-6th,3,Married-spouse-absent,Farming-fishing,Other-relative,0,0,40,Mexico,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
34,208068,9th,5,Married-civ-spouse,Craft-repair,Husband,0,0,40,Guatemala,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
17,250541,10th,6,Never-married,Other-service,Own-child,0,0,20,United-States,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
45,449354,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
37,167735,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,0,1887,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
19,243942,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
76,130585,Some-college,10,Married-civ-spouse,Other-service,Wife,0,0,12,United-States,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
44,104892,Some-college,10,Married-civ-spouse,Craft-repair,Husband,0,0,58,United-States,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
47,70943,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,5178,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
19,310158,Some-college,10,Never-married,Transport-moving,Own-child,0,0,30,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
59,178282,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,7688,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
52,200783,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,0,0,60,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
19,407759,HS-grad,9,Never-married,Adm-clerical,Own-child,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
30,131699,HS-grad,9,Divorced,Transport-moving,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
22,71009,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,0,0,40,Philippines,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
43,116852,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,0,0,36,Portugal,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
32,190889,Masters,14,Never-married,Prof-specialty,Not-in-family,0,0,40,?,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
43,230684,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
33,399088,HS-grad,9,Divorced,Transport-moving,Unmarried,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
51,299119,Bachelors,13,Married-civ-spouse,Sales,Husband,0,0,50,United-States,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
37,223732,Some-college,10,Separated,?,Unmarried,0,0,40,United-States,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
54,178251,Assoc-acdm,12,Widowed,Adm-clerical,Unmarried,0,0,30,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
40,162098,HS-grad,9,Divorced,Adm-clerical,Unmarried,0,0,30,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
32,226975,Some-college,10,Never-married,Sales,Own-child,0,1876,60,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
17,408012,12th,8,Never-married,Sales,Own-child,0,0,15,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
28,268222,11th,7,Never-married,?,Not-in-family,0,0,40,United-States,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
22,141698,HS-grad,9,Never-married,Craft-repair,Own-child,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
37,333305,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,0,0,35,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
60,308608,HS-grad,9,Married-civ-spouse,Sales,Husband,0,0,50,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
24,97676,Some-college,10,Married-civ-spouse,Tech-support,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
41,47902,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,0,0,50,United-States,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
52,389270,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,0,0,36,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
25,257562,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,0,0,40,Mexico,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
51,106365,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
46,42251,Some-college,10,Married-civ-spouse,Sales,Husband,0,0,45,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
38,156866,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,0,0,40,United-States,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
43,143046,Some-college,10,Divorced,Other-service,Unmarried,0,0,20,United-States,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
29,122000,Some-college,10,Never-married,Sales,Not-in-family,0,0,60,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
46,133169,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
36,274809,HS-grad,9,Divorced,Adm-clerical,Unmarried,0,0,50,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
58,237879,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,0,0,58,United-States,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
35,175232,HS-grad,9,Divorced,Handlers-cleaners,Other-relative,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
52,133403,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
20,148940,HS-grad,9,Never-married,Handlers-cleaners,Own-child,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
54,99434,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
29,170301,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,2829,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
23,148709,HS-grad,9,Married-civ-spouse,Adm-clerical,Other-relative,0,0,35,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
27,219371,HS-grad,9,Never-married,Other-service,Not-in-family,0,0,35,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
29,209173,Assoc-acdm,12,Never-married,Sales,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
50,287598,Some-college,10,Married-civ-spouse,Craft-repair,Husband,0,0,70,United-States,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
46,421223,Some-college,10,Never-married,Exec-managerial,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
40,103789,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,0,0,32,United-States,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
43,184099,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
31,272856,HS-grad,9,Never-married,Craft-repair,Own-child,0,0,50,England,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
65,115922,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
53,321865,Masters,14,Married-civ-spouse,Exec-managerial,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
27,335764,11th,7,Married-civ-spouse,Sales,Own-child,0,0,35,United-States,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
18,174394,HS-grad,9,Never-married,Other-service,Own-child,0,0,20,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
43,412379,Some-college,10,Never-married,Other-service,Unmarried,0,0,28,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
53,271544,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,0,1977,40,United-States,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
51,216475,Bachelors,13,Never-married,Sales,Not-in-family,0,1564,43,United-States,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
37,126569,Masters,14,Married-civ-spouse,Tech-support,Husband,0,0,60,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
44,43711,Bachelors,13,Never-married,Other-service,Not-in-family,0,0,48,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
45,201699,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
26,180886,Masters,14,Married-civ-spouse,Prof-specialty,Husband,0,0,30,United-States,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
20,133061,9th,5,Never-married,?,Own-child,0,0,40,United-States,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
35,126569,Some-college,10,Married-civ-spouse,Sales,Husband,4064,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
42,217826,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,25,Jamaica,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
22,450920,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,0,0,40,United-States,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
60,52900,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,42,United-States,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
61,29059,HS-grad,9,Divorced,Sales,Unmarried,0,2754,25,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
18,244571,11th,7,Never-married,Adm-clerical,Own-child,0,0,10,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
51,111721,HS-grad,9,Married-civ-spouse,Other-service,Husband,0,0,35,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
47,128378,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,0,0,40,United-States,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
19,108147,Some-college,10,Never-married,Adm-clerical,Own-child,0,0,15,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
27,230997,Bachelors,13,Never-married,Prof-specialty,Not-in-family,0,0,45,United-States,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
24,190457,Some-college,10,Never-married,Adm-clerical,Own-child,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
36,68798,HS-grad,9,Never-married,Other-service,Not-in-family,0,0,30,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
19,389942,HS-grad,9,Never-married,Craft-repair,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
50,221336,Some-college,10,Divorced,Exec-managerial,Unmarried,0,0,40,?,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
21,169003,12th,8,Never-married,Adm-clerical,Own-child,0,0,25,United-States,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
23,292264,Some-college,10,Married-civ-spouse,Sales,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
25,339956,Some-college,10,Married-civ-spouse,Protective-serv,Husband,0,0,40,United-States,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
35,150057,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
44,45363,Some-college,10,Married-civ-spouse,Tech-support,Husband,0,0,44,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
42,136986,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
40,241895,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
17,47425,11th,7,Never-married,Other-service,Own-child,0,0,15,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
61,347445,Masters,14,Married-civ-spouse,Exec-managerial,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
39,216552,Masters,14,Married-civ-spouse,Adm-clerical,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
23,157839,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,0,0,35,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
17,152652,11th,7,Never-married,Handlers-cleaners,Own-child,0,0,25,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
30,191571,Some-college,10,Never-married,Exec-managerial,Not-in-family,0,0,40,United-States,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
68,121846,7th-8th,4,Widowed,Other-service,Unmarried,0,0,20,United-States,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
33,191385,Bachelors,13,Never-married,Prof-specialty,Not-in-family,0,0,40,Canada,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
42,224203,Some-college,10,Widowed,Sales,Unmarried,0,0,40,United-States,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
51,29887,Bachelors,13,Divorced,Tech-support,Not-in-family,0,1590,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
21,56520,Some-college,10,Never-married,Adm-clerical,Own-child,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
43,177905,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
48,125421,Masters,14,Divorced,Exec-managerial,Unmarried,0,0,40,United-States,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
21,89991,Some-college,10,Never-married,Adm-clerical,Own-child,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
